CIFDB_ACCT_ID,MRCHNT_DBA_NM,TRAN_DATE,TRAN_POST_DATE,TRAN_CD,TRAN_CAT_CD,TRANS_FRAUD_FLAG,TRAN_AMT,INCHG_FEE,DBR_CD_ID,MRCHNT_CITY_NM,MRCHNT_STATE_CD,Status,Description,CIFDB_ACCNT_ID,ELCTRNC_PYMT_VALUE
5145031,Harris PLC,12/22/2024,01/19/2025,402,7,Y,6074.13,57.59,,Powellport,NV,Successful,Harris PLC transaction of $6074.13 was successful.,6486621,Y
3329280,"Walker, Thompson and Anderson",04/03/2025,01/25/2025,402,7,Y,9337.71,69.62,D,Smithport,OR,Successful,"Walker, Thompson and Anderson transaction of $9337.71 was successful.",4713537,Y
5186937,Anthony and Sons,12/29/2024,04/20/2025,683,7,N,1580.19,32.34,,West Justin,AR,Returned,Anthony and Sons transaction of $1580.19 was returned.,5836560,N
9459852,Williamson LLC,01/23/2025,05/27/2025,402,7,N,4734.18,49.14,,East Pattyshire,WA,Successful,Williamson LLC transaction of $4734.18 was successful.,7683690,N
3207839,Mitchell-Adams,12/14/2024,12/07/2024,402,7,Y,4501.97,35.11,,Port Nicole,OH,Successful,Mitchell-Adams transaction of $4501.97 was successful.,9851016,Y
3483669,"Charles, Meyer and Robinson",02/23/2025,05/26/2025,552,19,Y,5675.76,140.12,D,Lake Jessica,ID,Returned,"Charles, Meyer and Robinson transaction of $5675.76 was returned.",2163113,N
2468578,Jacobs-Fuentes,12/25/2024,12/13/2024,402,7,Y,7898.76,57.18,,East Carlaview,AZ,Successful,Jacobs-Fuentes transaction of $7898.76 was successful.,8013724,N
3974186,Meza-Rivers,01/06/2025,12/14/2024,134,19,N,5982.41,36.77,,Mariahmouth,SC,Returned,Meza-Rivers transaction of $5982.41 was returned.,1463236,N
5218276,"Duran, Rodgers and Davidson",01/24/2025,03/05/2025,294,19,N,8766.14,129.8,D,Wilsonville,KS,Returned,"Duran, Rodgers and Davidson transaction of $8766.14 was returned.",1704254,N
4527666,"Archer, Graves and Hudson",12/04/2024,02/28/2025,402,7,Y,2532.56,22.56,,West Sarahfort,TX,Successful,"Archer, Graves and Hudson transaction of $2532.56 was successful.",6252966,Y
1945805,Brandt Inc,05/24/2025,12/11/2024,402,7,Y,9198.88,266.22,D,West Jasmine,MT,Successful,Brandt Inc transaction of $9198.88 was successful.,8254976,Y
6354282,"Hampton, Clark and Salazar",03/27/2025,05/25/2025,260,19,Y,8472.55,149.81,D,Lake Shelbyberg,NY,Returned,"Hampton, Clark and Salazar transaction of $8472.55 was returned.",6017083,N
9093392,Bauer-Thomas,02/23/2025,02/15/2025,402,7,Y,1887.61,44.86,C,Castroland,KS,Successful,Bauer-Thomas transaction of $1887.61 was successful.,2780888,Y
1239322,"Bryant, Adams and Green",04/25/2025,05/23/2025,144,7,Y,6657.69,68.53,C,Port Stefaniestad,CO,Returned,"Bryant, Adams and Green transaction of $6657.69 was returned.",7904831,N
9631524,"Jackson, Rogers and Levine",12/05/2024,01/04/2025,534,19,N,8847.66,106.99,D,Rojasbury,CT,Returned,"Jackson, Rogers and Levine transaction of $8847.66 was returned.",1286305,N
3023257,Morrow-Wilson,05/29/2025,04/12/2025,590,7,N,9639.45,205.86,C,Ryanton,AZ,Returned,Morrow-Wilson transaction of $9639.45 was returned.,2689161,N
5600609,"Carroll, Diaz and Riley",03/23/2025,12/25/2024,531,7,Y,1842.19,22.43,D,Rodriguezstad,MA,Returned,"Carroll, Diaz and Riley transaction of $1842.19 was returned.",9254074,N
7930821,Warner-Grimes,02/02/2025,01/01/2025,402,7,Y,3345.18,79.33,,East Jesseton,AL,Successful,Warner-Grimes transaction of $3345.18 was successful.,7688563,Y
6585083,Jones LLC,03/01/2025,01/20/2025,223,19,N,4953.33,63.6,C,Mariamouth,CT,Returned,Jones LLC transaction of $4953.33 was returned.,7273982,N
2815718,Dickson and Sons,02/18/2025,02/19/2025,611,19,N,3592.96,91.35,D,Josephborough,WY,Returned,Dickson and Sons transaction of $3592.96 was returned.,8802832,N
6489654,"Jordan, Santiago and Myers",02/02/2025,02/16/2025,402,7,Y,7857.48,165.12,C,Rogerschester,FL,Successful,"Jordan, Santiago and Myers transaction of $7857.48 was successful.",6138986,Y
8511215,Jenkins Ltd,05/02/2025,04/18/2025,422,7,Y,5695.84,84.75,D,Lake Michaelberg,IA,Returned,Jenkins Ltd transaction of $5695.84 was returned.,6843666,N
3343303,"Baldwin, Richardson and Owens",01/20/2025,04/08/2025,402,7,Y,1844.2,50.13,D,Ethanside,WA,Successful,"Baldwin, Richardson and Owens transaction of $1844.2 was successful.",2205975,Y
5455445,Tanner-Hernandez,12/30/2024,03/28/2025,402,7,N,9178.5,191.35,,Cookfort,AR,Successful,Tanner-Hernandez transaction of $9178.5 was successful.,7872061,Y
8602748,Hayes PLC,05/25/2025,03/31/2025,402,7,Y,4849.31,74.34,D,West Evelyn,UT,Successful,Hayes PLC transaction of $4849.31 was successful.,8318701,N
5777147,"Peterson, King and Thomas",03/26/2025,01/18/2025,402,7,N,2143.97,20.63,D,Alexandraton,WV,Successful,"Peterson, King and Thomas transaction of $2143.97 was successful.",8971767,Y
2299872,"Jenkins, Long and Berger",12/03/2024,04/11/2025,402,7,Y,1793.48,34.06,C,Waltersshire,PA,Successful,"Jenkins, Long and Berger transaction of $1793.48 was successful.",1426025,Y
4360746,Davis LLC,05/15/2025,12/10/2024,402,7,N,8925.46,194.39,,Michaelborough,IL,Successful,Davis LLC transaction of $8925.46 was successful.,6606662,Y
3788299,Chandler-Schmidt,05/20/2025,05/08/2025,721,19,Y,874.06,25.99,,North Kimberlyton,KY,Returned,Chandler-Schmidt transaction of $874.06 was returned.,8924211,N
7612287,"Mcclain, Clayton and Ingram",05/06/2025,04/15/2025,236,19,Y,4611.35,72.92,,Jaredhaven,SC,Returned,"Mcclain, Clayton and Ingram transaction of $4611.35 was returned.",9389592,N
4324179,Haas-Gonzales,01/20/2025,12/11/2024,717,7,N,5387.28,55.55,,Robertburgh,SC,Returned,Haas-Gonzales transaction of $5387.28 was returned.,6778182,N
9368933,"Gray, Ponce and Kim",03/21/2025,05/07/2025,402,7,Y,507.72,14.94,,Brianton,CT,Successful,"Gray, Ponce and Kim transaction of $507.72 was successful.",8909620,Y
6212745,James-Jackson,04/10/2025,01/27/2025,402,7,N,9805.52,141.51,D,Carrmouth,NC,Successful,James-Jackson transaction of $9805.52 was successful.,7540334,N
8238187,Sanders LLC,12/29/2024,12/22/2024,800,7,N,2107.56,32.06,C,Ryanborough,MA,Returned,Sanders LLC transaction of $2107.56 was returned.,6384772,N
1275145,"Fields, Robinson and Gardner",01/18/2025,04/14/2025,642,19,N,5794.92,77.39,,Jenniferhaven,HI,Returned,"Fields, Robinson and Gardner transaction of $5794.92 was returned.",1462416,N
3771048,Stewart and Sons,03/01/2025,04/25/2025,402,7,Y,3773.15,72.21,C,Williamsfort,LA,Successful,Stewart and Sons transaction of $3773.15 was successful.,5162598,Y
3395005,"King, Salazar and Hicks",04/17/2025,04/21/2025,435,19,Y,4880.98,101.53,D,Jamiemouth,MI,Returned,"King, Salazar and Hicks transaction of $4880.98 was returned.",9839711,N
3779093,Leon LLC,05/10/2025,12/06/2024,402,7,N,4677.91,45.89,,Jacobstad,VT,Successful,Leon LLC transaction of $4677.91 was successful.,4798748,Y
5249925,Hansen-Sharp,04/04/2025,02/20/2025,402,7,N,4164.79,31.79,D,Charlesland,KS,Successful,Hansen-Sharp transaction of $4164.79 was successful.,9879796,N
6004008,Sanders-Mckee,12/09/2024,03/23/2025,713,19,Y,5470.73,161.43,,Williamstown,WA,Returned,Sanders-Mckee transaction of $5470.73 was returned.,4054097,N
3832100,Taylor-Galvan,01/03/2025,02/04/2025,614,19,N,9426.75,192.32,C,East Ericberg,NM,Returned,Taylor-Galvan transaction of $9426.75 was returned.,7162254,N
5204037,Norton PLC,12/17/2024,03/01/2025,718,19,Y,7540.35,165.92,,Torresside,NY,Returned,Norton PLC transaction of $7540.35 was returned.,5865641,N
2398963,Owens-Lopez,12/10/2024,05/27/2025,632,19,N,4173.79,29.91,,Scottborough,FL,Returned,Owens-Lopez transaction of $4173.79 was returned.,5672688,N
5581399,"Adams, Harrell and Singh",04/06/2025,04/14/2025,402,7,Y,8688.93,161.71,,Philipton,SC,Successful,"Adams, Harrell and Singh transaction of $8688.93 was successful.",6007328,N
3035162,Hall-Daniels,04/08/2025,12/13/2024,402,7,N,4691.82,92.15,C,New Angela,AR,Successful,Hall-Daniels transaction of $4691.82 was successful.,1751751,Y
9287266,Garcia-Stephens,02/22/2025,12/23/2024,402,7,Y,915.13,19.98,C,Vargasbury,TX,Successful,Garcia-Stephens transaction of $915.13 was successful.,9455348,Y
1466456,Mccarty-Johnston,01/02/2025,01/12/2025,402,7,Y,962.52,23.21,C,New Katherineview,ND,Successful,Mccarty-Johnston transaction of $962.52 was successful.,3554577,N
1099050,Robertson-Clark,12/04/2024,12/10/2024,402,7,Y,5801.5,81.77,C,Judyburgh,MS,Successful,Robertson-Clark transaction of $5801.5 was successful.,1010715,N
4268996,Rosario Group,05/21/2025,04/20/2025,402,7,Y,6790.5,83.37,C,Rebekahberg,FL,Successful,Rosario Group transaction of $6790.5 was successful.,1793142,N
2334618,"Armstrong, Howard and Miller",12/05/2024,04/17/2025,271,19,Y,1839.99,14.82,,Richardsonmouth,LA,Returned,"Armstrong, Howard and Miller transaction of $1839.99 was returned.",2150663,N
9118604,"Richard, Blake and Stanley",03/03/2025,03/29/2025,402,7,Y,1833.41,25.1,C,Spencerberg,KS,Successful,"Richard, Blake and Stanley transaction of $1833.41 was successful.",7105836,Y
2638852,"Collins, Mack and Frederick",03/17/2025,03/21/2025,402,7,N,6357.86,95.19,,Bethanystad,GA,Successful,"Collins, Mack and Frederick transaction of $6357.86 was successful.",3691701,Y
1130905,"Johnson, Powers and Best",01/02/2025,02/03/2025,402,7,Y,9512.42,137.03,D,Vegashire,VA,Successful,"Johnson, Powers and Best transaction of $9512.42 was successful.",8172326,Y
3921984,Williams-Fowler,01/20/2025,03/11/2025,401,19,Y,2575.5,26.96,,East Jennifer,KS,Returned,Williams-Fowler transaction of $2575.5 was returned.,5836118,N
2908115,Villegas-Hobbs,01/11/2025,03/07/2025,402,7,N,2850.36,49.37,D,Port Barbaramouth,NM,Successful,Villegas-Hobbs transaction of $2850.36 was successful.,4281078,N
2905330,White-Martinez,02/07/2025,05/14/2025,402,7,N,112.89,1.93,,East Carol,NE,Successful,White-Martinez transaction of $112.89 was successful.,2393243,N
1556646,Peters LLC,04/22/2025,01/26/2025,402,7,Y,6234.33,133.54,,New Williamport,NH,Successful,Peters LLC transaction of $6234.33 was successful.,3804133,Y
4390767,Valencia and Sons,04/26/2025,01/26/2025,402,7,Y,8374.57,76.99,D,South Howard,ID,Successful,Valencia and Sons transaction of $8374.57 was successful.,4724824,Y
1419550,Strickland-Barron,03/13/2025,02/04/2025,402,7,Y,2656.66,18.34,C,New Chase,NM,Successful,Strickland-Barron transaction of $2656.66 was successful.,6537488,N
6877112,Adams Group,12/18/2024,12/16/2024,402,7,N,1605.97,13.95,C,Zacharychester,MN,Successful,Adams Group transaction of $1605.97 was successful.,3323877,Y
2480720,"Gutierrez, Riggs and Hill",04/16/2025,12/14/2024,325,7,Y,4369.35,83.45,,Sarahhaven,VT,Returned,"Gutierrez, Riggs and Hill transaction of $4369.35 was returned.",7989324,N
3778714,"Barrett, Silva and Martin",04/17/2025,12/17/2024,402,7,Y,8905.92,154.54,C,Simpsonberg,NC,Successful,"Barrett, Silva and Martin transaction of $8905.92 was successful.",3977530,N
2399911,"Peterson, Thomas and Phillips",03/07/2025,05/03/2025,510,19,Y,1133.83,17.94,D,Elijahborough,GA,Returned,"Peterson, Thomas and Phillips transaction of $1133.83 was returned.",4637257,N
3276657,Collins-Richardson,04/17/2025,05/19/2025,712,7,Y,3201.99,42.67,,Brooksburgh,SC,Returned,Collins-Richardson transaction of $3201.99 was returned.,5974124,N
5304858,Day and Sons,05/15/2025,01/05/2025,402,7,N,2342.45,12.63,C,New Julie,ND,Successful,Day and Sons transaction of $2342.45 was successful.,9916693,N
6014145,Moses Group,02/24/2025,12/23/2024,402,7,N,2091.11,55.26,D,Fitzgeraldshire,MD,Successful,Moses Group transaction of $2091.11 was successful.,3879092,Y
7056809,Golden PLC,12/24/2024,05/21/2025,402,7,N,7794.17,50.79,D,Lake Edwardshire,MT,Successful,Golden PLC transaction of $7794.17 was successful.,8279930,Y
8505433,Brennan-Bird,12/23/2024,12/13/2024,430,19,Y,5278.54,92.61,C,East Scottshire,NY,Returned,Brennan-Bird transaction of $5278.54 was returned.,3834285,N
7926648,Mason-Conway,01/05/2025,04/24/2025,601,19,Y,2330.69,40.59,D,North Nancyhaven,MS,Returned,Mason-Conway transaction of $2330.69 was returned.,7892397,N
8584715,Porter-Richard,04/21/2025,05/04/2025,402,7,Y,7339.7,139.3,,Kimfort,IN,Successful,Porter-Richard transaction of $7339.7 was successful.,8516866,Y
1397560,Stevenson-Walker,04/12/2025,04/04/2025,766,19,N,2729.65,33.72,C,Andrewsfort,WI,Returned,Stevenson-Walker transaction of $2729.65 was returned.,8191243,N
9555321,Garcia PLC,04/03/2025,12/02/2024,402,7,N,7180.27,37.3,D,South Kevinberg,DE,Successful,Garcia PLC transaction of $7180.27 was successful.,1741053,Y
8413280,"Smith, Walton and May",02/19/2025,03/01/2025,402,7,N,2427.53,56.14,,Kennethburgh,HI,Successful,"Smith, Walton and May transaction of $2427.53 was successful.",9733105,N
1432830,"Serrano, Bauer and Morris",05/27/2025,01/20/2025,402,7,Y,113.77,0.88,C,Mannport,NH,Successful,"Serrano, Bauer and Morris transaction of $113.77 was successful.",9766332,N
4242658,Gonzalez-Obrien,01/02/2025,05/20/2025,402,7,N,8954.43,235.02,,Lake Laura,CO,Successful,Gonzalez-Obrien transaction of $8954.43 was successful.,4974824,Y
2224669,"Gomez, Lester and Davis",12/21/2024,05/19/2025,732,7,N,299.55,3.77,D,North Cynthia,KY,Returned,"Gomez, Lester and Davis transaction of $299.55 was returned.",5834383,N
2077365,"Webb, Torres and Barber",02/23/2025,05/06/2025,402,7,N,8559.33,144.36,C,Port Brandonville,WI,Successful,"Webb, Torres and Barber transaction of $8559.33 was successful.",8545672,Y
8732422,Norman PLC,03/05/2025,02/19/2025,150,19,N,5409.99,154.07,D,East Anthonyshire,WV,Returned,Norman PLC transaction of $5409.99 was returned.,2214345,N
9559989,Simpson-Koch,03/28/2025,02/27/2025,402,7,Y,6309.4,45.67,D,Ellisfort,IA,Successful,Simpson-Koch transaction of $6309.4 was successful.,2110411,N
8513357,Carlson and Sons,03/06/2025,01/01/2025,402,7,N,6349.03,117.94,C,South Austin,NV,Successful,Carlson and Sons transaction of $6349.03 was successful.,2837421,Y
9744546,Hopkins Ltd,01/15/2025,04/09/2025,223,7,Y,1002.49,23.89,D,Michelleville,NM,Returned,Hopkins Ltd transaction of $1002.49 was returned.,2665276,N
7826219,Reyes and Sons,12/12/2024,05/20/2025,611,19,N,4392.59,121.03,,West Jennifer,MT,Returned,Reyes and Sons transaction of $4392.59 was returned.,4075714,N
3168393,Smith-Ford,02/05/2025,03/27/2025,402,7,Y,968.85,5.79,C,Susanport,SD,Successful,Smith-Ford transaction of $968.85 was successful.,6575833,Y
8547238,"Werner, Bryant and Harris",05/08/2025,01/03/2025,402,7,N,755.64,20.77,D,Port Bradley,DC,Successful,"Werner, Bryant and Harris transaction of $755.64 was successful.",1721546,N
3163192,"Peterson, Holloway and Howell",02/27/2025,03/06/2025,256,7,Y,2519.57,74.65,C,Greermouth,DC,Returned,"Peterson, Holloway and Howell transaction of $2519.57 was returned.",2409220,N
8585250,Green-Webster,01/27/2025,03/02/2025,402,7,N,4607.19,38.7,C,Anitamouth,OR,Successful,Green-Webster transaction of $4607.19 was successful.,4183997,Y
1995202,Dominguez-Allen,01/16/2025,01/11/2025,732,19,Y,5323.49,96.37,,Allenton,TX,Returned,Dominguez-Allen transaction of $5323.49 was returned.,5709652,N
4954732,Novak Group,12/07/2024,03/30/2025,402,7,Y,9784.81,283.1,,South Holly,IL,Successful,Novak Group transaction of $9784.81 was successful.,6741733,Y
4606435,Horn Ltd,03/06/2025,01/05/2025,743,19,N,8918.03,184.38,C,Carlsonfurt,IA,Returned,Horn Ltd transaction of $8918.03 was returned.,4179269,N
1503532,"Brown, Nelson and Waller",03/22/2025,12/15/2024,727,7,N,6661.45,65.86,,New Andrea,ND,Returned,"Brown, Nelson and Waller transaction of $6661.45 was returned.",5699698,N
7444535,Preston-Lewis,05/28/2025,01/11/2025,402,7,N,1357.48,22.23,,East Megan,ME,Successful,Preston-Lewis transaction of $1357.48 was successful.,2896325,Y
6353527,Martinez Inc,02/01/2025,02/03/2025,502,19,Y,7102.58,142.55,,East Keith,RI,Returned,Martinez Inc transaction of $7102.58 was returned.,2425736,N
8616416,Baker-Wilson,05/27/2025,01/28/2025,402,7,Y,4735.84,63.16,C,South Justinbury,NJ,Successful,Baker-Wilson transaction of $4735.84 was successful.,4341670,Y
6230093,"Diaz, Adams and Martin",02/26/2025,05/10/2025,402,7,Y,569.93,4.34,D,Shannonburgh,IN,Successful,"Diaz, Adams and Martin transaction of $569.93 was successful.",3871099,Y
5124564,Carrillo Group,04/05/2025,04/08/2025,376,7,Y,2621.72,70.62,C,Traceyview,FL,Returned,Carrillo Group transaction of $2621.72 was returned.,3492594,N
7683331,"Carson, Brown and Smith",03/21/2025,12/22/2024,300,19,N,1774.64,47.63,C,Sandersshire,MO,Returned,"Carson, Brown and Smith transaction of $1774.64 was returned.",4767202,N
3874394,Johnson-Carter,12/21/2024,01/03/2025,402,7,Y,8869.51,87.58,D,South James,AZ,Successful,Johnson-Carter transaction of $8869.51 was successful.,6449492,Y
5753192,Fleming Inc,05/21/2025,03/14/2025,382,19,N,3633.88,83.27,,East Andrew,TN,Returned,Fleming Inc transaction of $3633.88 was returned.,2774872,N
4412247,Clark-Ramirez,04/07/2025,05/15/2025,377,19,Y,845.11,6.45,D,Lake Allenview,ME,Returned,Clark-Ramirez transaction of $845.11 was returned.,2610429,N
5445570,"Tyler, Howell and Kidd",01/10/2025,04/29/2025,400,19,N,6417.24,58.83,C,New Matthew,MD,Returned,"Tyler, Howell and Kidd transaction of $6417.24 was returned.",5024984,N
4013721,"Mitchell, Simpson and Olson",01/11/2025,05/15/2025,402,7,N,2380.18,18.43,D,East Tiffanystad,IA,Successful,"Mitchell, Simpson and Olson transaction of $2380.18 was successful.",3583891,N
3708178,"Murray, Shannon and Hernandez",03/11/2025,01/07/2025,402,7,Y,9787.13,148.73,D,South Jakeland,NV,Successful,"Murray, Shannon and Hernandez transaction of $9787.13 was successful.",1348173,Y
5222411,"Williams, Craig and Hunt",01/28/2025,05/14/2025,776,19,N,1784.44,35.52,,South Amber,NV,Returned,"Williams, Craig and Hunt transaction of $1784.44 was returned.",1679834,N
3911340,Howard Group,12/17/2024,05/26/2025,359,19,Y,3235.47,68.9,,Maryhaven,ME,Returned,Howard Group transaction of $3235.47 was returned.,3979315,N
7285704,"Walker, Torres and Parker",02/09/2025,02/20/2025,760,7,N,2402.46,12.14,D,Walterschester,LA,Returned,"Walker, Torres and Parker transaction of $2402.46 was returned.",7898553,N
3000336,Perez-Shields,03/08/2025,01/27/2025,367,19,Y,7970.39,83.74,D,West Kellychester,ID,Returned,Perez-Shields transaction of $7970.39 was returned.,4527040,N
3976649,"Barrett, Burke and Collier",05/10/2025,01/04/2025,402,7,N,9578.82,242.53,,East Mark,VA,Successful,"Barrett, Burke and Collier transaction of $9578.82 was successful.",6529492,Y
5363341,Cummings-Wiggins,02/09/2025,04/04/2025,432,7,Y,261.98,4.61,C,South Mariechester,AZ,Returned,Cummings-Wiggins transaction of $261.98 was returned.,9139198,N
7786416,"Olson, Walsh and Mason",01/05/2025,03/12/2025,402,7,N,5353.05,117.84,D,Rogerstad,WA,Successful,"Olson, Walsh and Mason transaction of $5353.05 was successful.",1579620,Y
6176417,Richards PLC,03/26/2025,05/07/2025,310,7,Y,9209.56,191.54,C,East Joshua,VA,Returned,Richards PLC transaction of $9209.56 was returned.,9086479,N
8058482,"Yang, Scott and Davis",05/27/2025,01/20/2025,704,19,Y,7255.31,104.77,,Port Christopherville,ID,Returned,"Yang, Scott and Davis transaction of $7255.31 was returned.",1892136,N
5065883,"Hobbs, Price and Hall",02/10/2025,04/18/2025,556,19,Y,8810.12,76.44,C,Port Thomasberg,CO,Returned,"Hobbs, Price and Hall transaction of $8810.12 was returned.",2283235,N
1620322,"Phillips, Yates and Smith",01/02/2025,03/17/2025,495,19,Y,4250.28,111.52,D,West Curtisborough,MS,Returned,"Phillips, Yates and Smith transaction of $4250.28 was returned.",9036095,N
2401310,Smith PLC,05/05/2025,02/04/2025,402,7,Y,1079.27,9.84,C,New John,AL,Successful,Smith PLC transaction of $1079.27 was successful.,2540598,N
4204629,Francis-Cunningham,12/27/2024,04/25/2025,402,7,Y,21.47,0.24,C,Port Courtneyberg,NH,Successful,Francis-Cunningham transaction of $21.47 was successful.,9715618,N
9063092,Rogers-Vasquez,05/14/2025,12/08/2024,402,7,Y,6390.52,49.98,C,New Donna,UT,Successful,Rogers-Vasquez transaction of $6390.52 was successful.,2387957,N
7561748,Yu-Mack,04/20/2025,01/05/2025,181,19,N,1414.39,8.37,D,Hallport,NY,Returned,Yu-Mack transaction of $1414.39 was returned.,5679190,N
7387534,"Patel, Alvarado and Contreras",02/25/2025,03/08/2025,402,7,N,1643.45,46.49,,West Brandonberg,MN,Successful,"Patel, Alvarado and Contreras transaction of $1643.45 was successful.",7506051,Y
5796901,Cox Ltd,01/27/2025,02/20/2025,186,19,N,1368.47,20.26,,New Donna,CT,Returned,Cox Ltd transaction of $1368.47 was returned.,2665217,N
